694, 565
679, 551
647, 344
476, 659
725, 658
548, 543
243, 527
640, 476
651, 445
531, 429
511, 373
621, 512
622, 580
695, 468
686, 517
501, 682
644, 464
510, 621
673, 421
427, 627
617, 493
428, 515
628, 497
645, 487
534, 617
558, 615
628, 559
681, 396
702, 514
694, 493
638, 577
784, 703
618, 414
757, 722
557, 456
294, 597
697, 371
505, 584
261, 905
597, 908
714, 336
717, 605
724, 760
508, 606
436, 539
765, 729
565, 517
504, 565
566, 479
737, 698
577, 501
675, 503
460, 606
705, 484
604, 611
539, 584
200, 200
680, 396
261, 694
684, 356
613, 561
709, 574
754, 645
658, 523
413, 536
526, 427
521, 612
599, 439
509, 703
595, 483
525, 670
402, 375
624, 460
284, 850
649, 541
699, 417
656, 337
448, 730
512, 738
550, 399
639, 468
622, 564
417, 469
611, 590
681, 689
330, 815
623, 435
576, 836
638, 449
586, 438
558, 507
791, 708
655, 611
395, 659
726, 625
476, 653
598, 479
627, 417
535, 593
431, 694
691, 400
739, 448
649, 202
647, 598
565, 487
451, 611
506, 663
489, 693
773, 657
732, 558
721, 656
609, 534
717, 716
661, 633
636, 633
695, 568
676, 586
639, 358
482, 564
774, 535
634, 429
687, 627
507, 338
553, 520
532, 558
727, 640
200, 200
410, 589
664, 508
639, 627
780, 719
611, 585
557, 475
406, 584
510, 625
515, 543
594, 540
795, 743
619, 357
712, 527
696, 630
797, 803
780, 700
541, 631
553, 539
745, 688
491, 812
753, 685
718, 627
362, 643
908, 298
480, 731
726, 772
543, 747
500, 636
732, 671
747, 536
632, 524
567, 683
619, 790
485, 579
631, 717
574, 438
591, 325
349, 958
783, 744
675, 527
758, 692
713, 567
815, 762
631, 479
770, 780
763, 714
800, 695
700, 452
521, 685
671, 395
596, 642
676, 504
728, 572
638, 594
634, 572
539, 362
663, 612
685, 598
609, 428
506, 458
698, 471
506, 359
728, 629
594, 670
324, 517
580, 421
531, 474
682, 518
722, 514
638, 660
524, 574
593, 440
678, 682
571, 523
636, 521
658, 462
673, 606
560, 499
630, 587
299, 399
539, 521
474, 301
439, 636
846, 432
867, 180
718, 636
555, 439
622, 535
683, 593
664, 613
200, 200
517, 720
652, 617
622, 520
705, 593
741, 614
590, 434
763, 739
675, 611
778, 758
670, 609
492, 635
731, 532
642, 477
548, 313
783, 671
572, 433
707, 564
753, 709
626, 425
456, 739
739, 728
655, 524
415, 984
458, 452
771, 777
650, 443
468, 458
551, 647
692, 629
826, 457
607, 526
708, 425
672, 588
621, 549
693, 537
775, 730
650, 309
446, 427
655, 485
730, 663
592, 411
537, 514
715, 389
365, 661
691, 667
544, 669
625, 554
768, 713
566, 675
590, 688
691, 410
670, 506
681, 347
659, 220
548, 466
453, 794
804, 772
697, 566
595, 401
712, 698
782, 532
755, 654
607, 574
733, 617
628, 516
577, 468
764, 583
756, 676
742, 667
720, 595
506, 433
654, 557
520, 725
614, 561
797, 750
541, 548
609, 517
714, 597
686, 492
583, 432
673, 557
777, 753
563, 623
581, 521
621, 481
545, 767
708, 604
606, 417
730, 700
613, 473
386, 511
709, 597
514, 363
759, 720
610, 552
667, 376
394, 601
493, 802
741, 726
598, 465
500, 667
692, 532
573, 362
614, 619
694, 628
718, 669
476, 293
405, 866
592, 430
644, 497
602, 540
605, 499
556, 420
627, 466
577, 514
726, 638
319, 778
749, 716
587, 548
641, 452
582, 586
671, 645
621, 451
400, 531
718, 592
702, 622
523, 732
713, 646
674, 593
692, 465
675, 410
662, 562
563, 526
661, 466
858, 899
360, 626
532, 715
684, 554
734, 729
367, 783
442, 656
732, 676
642, 405
381, 840
700, 461
484, 346
649, 433
541, 609
737, 715
675, 550
567, 630
703, 504
777, 677
472, 620
717, 656
733, 748
273, 618
597, 568
604, 280
589, 754
644, 441
724, 683
739, 532
541, 725
631, 259
562, 466
642, 493
628, 502
731, 936
389, 670
539, 787
345, 911
717, 656
587, 463
716, 641
771, 742
468, 514
544, 594
624, 625
667, 419
478, 519
624, 504
523, 370
648, 449
450, 646
580, 559
600, 748
685, 601
515, 726
665, 706
757, 721
556, 292
722, 449
795, 349
723, 684
469, 945
667, 402
534, 659
663, 492
704, 375
584, 586
832, 699
633, 490
514, 356
626, 546
736, 646
605, 505
760, 690
554, 577
676, 537
725, 631
722, 647
805, 263
558, 500
727, 281
524, 749
718, 683
600, 404
649, 455
597, 478
709, 520
653, 671
307, 632
550, 633
516, 559
664, 885
702, 573
520, 637
649, 524
702, 623
752, 576
546, 597
539, 429
647, 413
582, 421
676, 665
668, 507
261, 570
487, 518
523, 670
733, 460
784, 683
550, 484
810, 816
511, 413
571, 405
471, 717
639, 551
556, 430
664, 566
655, 585
512, 687
646, 558
682, 660
586, 523
617, 536
709, 637
463, 542
621, 391
728, 680
717, 520
566, 667
656, 571
200, 200
580, 662
763, 696
549, 571
704, 339
570, 523
574, 528
562, 845
661, 547
683, 665
512, 713
718, 593
398, 708
706, 576
612, 555
684, 567
759, 656
502, 720
492, 561
748, 528
555, 540
449, 455
749, 666
675, 469
758, 687
482, 808
720, 562
622, 559
690, 342
601, 480
512, 596
647, 517
661, 487
540, 737
778, 754
635, 465
441, 651
647, 441
517, 550
615, 630
486, 566
764, 637
488, 816
870, 218
565, 417
673, 504
517, 705
717, 662
569, 620
690, 192
510, 529
475, 258
727, 593
545, 633
668, 548
233, 620
554, 708
677, 398
640, 620
557, 594
574, 248
661, 332
764, 769
393, 889
553, 346
448, 326
587, 473
629, 483
399, 93
550, 518
533, 690
702, 643
558, 463
666, 550
599, 419
733, 616
723, 618
526, 734
781, 776
676, 651
659, 431
496, 724
868, 725
566, 673
604, 513
536, 695
603, 560
639, 709
612, 538
625, 463
552, 469
726, 679
465, 571
666, 341
200, 200
223, 807
541, 549
480, 677
526, 449
581, 495
739, 755
607, 639
649, 620
642, 513
646, 477
534, 370
655, 538
571, 452
716, 539
423, 807
549, 555
240, 809
555, 592
777, 666
561, 514
462, 995
701, 696
537, 637
498, 445
614, 508
653, 554
655, 595
584, 534
785, 704
346, 630
689, 383
620, 529
686, 405
711, 516
619, 558
736, 710
647, 468
798, 802
660, 610
515, 475
598, 578
681, 545
663, 639
764, 229
632, 533
536, 583
363, 487
700, 735
605, 592
763, 663
361, 1004
647, 356
731, 684
757, 691
725, 730
691, 455
688, 442
722, 694
619, 527
702, 581
747, 646
627, 606
417, 627
644, 737
557, 891
670, 636
760, 742
510, 469
695, 621
629, 483
599, 452
595, 543
719, 603
604, 557
690, 551
694, 687
634, 551
676, 649
683, 380
716, 422
710, 660
512, 616
546, 425
568, 532
645, 518
738, 647
398, 438
654, 512
291, 531
729, 633
659, 394
714, 493
763, 730
730, 640
445, 685
712, 651
719, 635
676, 645
609, 570
784, 772
590, 467
318, 748
356, 1010
592, 602
425, 532
556, 553
382, 717
753, 678
596, 485
698, 598
628, 556
723, 639
721, 615
506, 666
595, 634
511, 601
364, 940
652, 732
698, 516
462, 766
680, 576
498, 689
595, 497
860, 805
374, 968
729, 697
725, 624
718, 502
682, 644
691, 620
481, 709
686, 278
698, 611
551, 661
601, 620
682, 607
642, 668
500, 461
587, 514
575, 608
744, 657
517, 750
350, 986
598, 488
765, 758
630, 412
558, 565
716, 562
577, 465
673, 554
372, 577
664, 586
528, 279
588, 524
669, 510
537, 674
371, 586
576, 592
659, 534
200, 200
732, 695
650, 566
578, 552
509, 463
726, 657
517, 612
593, 445
461, 507
289, 492
736, 616
679, 468
527, 512
576, 503
684, 661
678, 612
722, 531
578, 504
520, 694
636, 296
573, 464
677, 635
688, 400
509, 765
728, 604
571, 703
741, 634
715, 606
679, 171
513, 734
516, 685
527, 572
685, 667
667, 504
462, 579
431, 496
567, 369
648, 612
675, 488
787, 720
425, 533
320, 805
737, 693
756, 690
438, 624
672, 574
748, 282
620, 486
487, 958
701, 708
658, 655
702, 392
536, 389
492, 565
509, 598
695, 802
428, 583
518, 500
675, 595
627, 373
616, 682
682, 361
200, 200
447, 545
705, 419
578, 570
700, 372
521, 813
699, 606
862, 726
665, 492
596, 389
547, 656
483, 630
664, 450
470, 308
649, 523
678, 605
660, 582
735, 673
531, 417
760, 690
477, 511
558, 439
727, 553
430, 863
313, 455
531, 527
447, 256
537, 413
477, 672
435, 406
680, 428
461, 694
653, 532
640, 725
555, 304
740, 616
705, 734
598, 328
674, 489
531, 678
755, 721
644, 586
705, 603
653, 507
675, 388
712, 658
643, 389
601, 371
616, 587
524, 467
552, 715
692, 619
568, 469
583, 490
732, 573
689, 556
549, 411
702, 563
763, 719
714, 246
498, 365
466, 653
789, 709
741, 555
494, 487
560, 649
596, 351
672, 647
709, 601
674, 612
444, 415
692, 460
588, 440
679, 573
716, 672
537, 469
500, 200
688, 536
646, 483
758, 716
605, 360
653, 414
543, 831
652, 427
705, 583
731, 610
579, 502
550, 399
560, 822
677, 434
643, 579
737, 401
516, 590
498, 639
680, 316
705, 510
730, 606
371, 987
729, 654
559, 557
462, 319
673, 456
604, 478
562, 603
546, 663
680, 603
656, 564
735, 701
673, 554
443, 219
665, 553
467, 533
694, 387
663, 531
513, 515
673, 501
564, 387
675, 366
664, 398
247, 459
626, 417
718, 397
675, 455
727, 627
616, 690
412, 641
682, 500
628, 495
734, 481
490, 577
729, 652
740, 670
775, 748
525, 665
709, 627
497, 667
403, 362
584, 933
624, 420
668, 453
708, 489
751, 705
709, 609
492, 694
735, 727
586, 628
647, 428
741, 642
444, 534
636, 439
453, 670
674, 524
507, 669
608, 619
352, 476
512, 459
779, 750
643, 579
653, 443
598, 527
586, 516
587, 514
665, 655
751, 229
529, 655
779, 721
520, 675
572, 793
661, 482
745, 674
652, 573
652, 489
608, 599
671, 572
612, 374
713, 616
576, 665
593, 521
645, 544
584, 618
738, 593
549, 145
343, 907
763, 677
597, 461
593, 521
573, 493
707, 499
614, 578
519, 635
629, 794
673, 667
792, 698
732, 676
582, 711
749, 651
679, 620
593, 508
501, 606
577, 718
652, 445
631, 682
710, 640
702, 439
730, 599
678, 408
608, 543
669, 688
590, 518
523, 397
752, 611
611, 476
453, 604
583, 610
710, 569
437, 587
717, 631
429, 661
571, 493
708, 626
646, 433
583, 474
183, 637
590, 610
375, 718
708, 776
713, 793
599, 511
761, 630
670, 589
673, 507
682, 266
681, 620
674, 454
600, 416
570, 534
568, 695
742, 686
839, 382
536, 638
674, 681
671, 536
705, 735
572, 350
654, 832
706, 567
752, 677
625, 722
584, 484
508, 432
667, 515
770, 655
745, 640
682, 517
707, 522
345, 970
647, 578
694, 651
676, 529
590, 424
421, 497
694, 525
573, 618
740, 713
599, 510
602, 699
682, 585
661, 384
564, 599
644, 412
590, 579
314, 992
689, 521
731, 661
658, 485
780, 705
628, 660
633, 562
715, 718
567, 500
670, 516
407, 592
558, 568
542, 740
718, 632
591, 457
594, 434
547, 510
684, 501
608, 498
733, 703
564, 608
652, 519
685, 567
747, 715
659, 541
687, 483
445, 577
742, 652
714, 328
513, 354
575, 378
462, 709
318, 719
520, 568
659, 485
541, 558
777, 309
637, 340
713, 641
713, 591
665, 542
626, 564
734, 681
537, 395
801, 892
631, 550
769, 625
714, 716
698, 617
694, 441
445, 142
550, 609
716, 380
644, 680
592, 437
707, 436
567, 433
631, 565
576, 396
776, 749
370, 580
517, 716
701, 618
733, 601
724, 615
653, 422
527, 717
642, 407
538, 443
683, 645
659, 590
614, 428
655, 259
705, 384
371, 836
638, 307
701, 571
551, 700
623, 430
480, 838
632, 501
625, 566
717, 509
578, 489
520, 679
500, 200
607, 830
468, 953
686, 601
571, 436
725, 575
650, 369
547, 670
625, 365
623, 541
510, 362
488, 569
721, 562
778, 773
686, 561
541, 810
614, 533
415, 525
553, 876
604, 638
692, 565
667, 548
515, 437
501, 745
672, 561
693, 321
839, 55
431, 671
585, 563
473, 385
444, 491
722, 629
568, 683
620, 586
677, 463
670, 499
619, 516
753, 739
607, 417
521, 467
461, 541
614, 503
500, 200
447, 602
527, 433
506, 644
881, 812
805, 770
465, 676
601, 445
629, 560
700, 573
546, 439
712, 658
633, 522
676, 683
562, 614
420, 585
599, 491
636, 549
605, 422
553, 669
592, 564
549, 569
648, 291
684, 718
745, 719
520, 440
524, 501
617, 415
589, 681
553, 671
634, 518
778, 719
606, 478
632, 572
749, 701
580, 440
713, 536
616, 421
625, 440
667, 492
666, 778
508, 641
764, 767
416, 686
749, 697
653, 620
903, 734
802, 784
666, 432
347, 727
474, 788
782, 808
596, 463
698, 645
703, 505
637, 425
575, 421
701, 646
636, 467
759, 689
386, 614
509, 688
719, 567
630, 596
683, 574
597, 491
623, 708
487, 573
616, 521
786, 761
689, 614
777, 672
808, 784
766, 647
760, 680
797, 562
648, 332
536, 668
457, 963
493, 680
849, 61
694, 805
480, 702
741, 429
604, 547
724, 635
583, 563
692, 568
529, 816
644, 502
499, 511
200, 200
468, 784
684, 622
611, 445
548, 627
756, 698
165, 347
610, 448
461, 654
786, 635
773, 744
200, 200
549, 659
746, 710
634, 573
588, 604
453, 151
716, 602
642, 449
484, 445
666, 461
732, 635
392, 604
587, 411
670, 563
558, 586
451, 652
719, 670
589, 499
697, 536
654, 535
682, 522
654, 607
587, 543
650, 601
508, 724
687, 682
735, 633
825, 850
530, 347
473, 529
804, 775
409, 478
561, 417
790, 776
469, 709
605, 361
537, 411
726, 669
511, 728
668, 654
519, 459
731, 158
603, 689
684, 419
649, 577
754, 650
672, 498
633, 206
704, 589
779, 740
706, 572
630, 575
533, 737
655, 599
584, 679
687, 613
523, 741
760, 704
556, 576
710, 649
406, 647
693, 636
522, 485
595, 646
481, 556
747, 755
650, 578
638, 421
791, 810
556, 677
501, 581
370, 690
672, 602
499, 511
827, 592
516, 583
632, 571
607, 429
590, 627
635, 513
723, 599
679, 460
644, 359
670, 585
426, 551
711, 678
478, 349
611, 527
564, 559
600, 476
407, 671
436, 655
704, 680
415, 713
739, 598
719, 629
323, 700
581, 512
756, 740
678, 648
751, 640
606, 606
640, 634
558, 464
496, 403
697, 522
604, 534
736, 631
714, 612
717, 593
462, 698
641, 350
597, 469
557, 458
660, 581
606, 637
727, 398
497, 754
569, 505
606, 578
535, 413
554, 688
667, 491
671, 486
341, 615
651, 486
608, 802
403, 660
349, 580
756, 712
447, 596
624, 529
764, 679
777, 685
744, 708
400, 200
714, 607
227, 646
710, 596
660, 481
881, 407
618, 410
664, 313
397, 493
673, 525
560, 608
628, 727
672, 549
590, 527
774, 687
665, 593
645, 386
620, 565
759, 650
686, 543
595, 502
535, 311
637, 406
501, 379
680, 425
231, 554
685, 404
716, 496
582, 920
286, 1003
445, 1007
655, 460
515, 659
658, 461
599, 496
568, 599
554, 509
533, 583
634, 583
741, 707
391, 544
658, 620
691, 554
732, 616
624, 543
506, 539
519, 439
662, 469
440, 405
519, 444
690, 619
670, 472
639, 478
756, 685
692, 531
603, 519
745, 664
698, 623
768, 667
680, 474
742, 634
667, 471
761, 654
617, 549
746, 648
612, 504
773, 751
668, 582
760, 724
407, 99
703, 329
644, 638
556, 640
499, 711
463, 616
423, 649
681, 508
463, 529
504, 608
669, 544
578, 442
516, 657
609, 330
612, 502
484, 669
545, 362
675, 534
726, 549
619, 526
482, 688
736, 625
732, 661
540, 200
633, 496
349, 318
555, 472
531, 690
573, 532
620, 430
499, 669
764, 668
705, 568
508, 462
200, 200
578, 713
609, 459
734, 588
646, 590
645, 522
478, 685
767, 572
478, 644
798, 710
488, 450
608, 393
701, 681
440, 649
588, 405
731, 622
595, 477
480, 406
671, 415
513, 594
731, 798
606, 513
701, 526
479, 355
722, 479
701, 557
662, 585
366, 567
546, 413
591, 643
270, 918
625, 343
716, 655
720, 671
438, 297
669, 608
533, 511
510, 838
583, 432
635, 570
583, 583
528, 629
681, 598
540, 356
674, 450
613, 596
498, 644
567, 478
602, 540
404, 673
570, 496
625, 316
744, 690
559, 689
650, 452
454, 1011
683, 632
583, 530
505, 482
612, 549
482, 621
521, 727
579, 458
601, 471
760, 725
557, 527
729, 653
864, 807
780, 604
494, 842
500, 699
655, 531
585, 451
597, 222
514, 715
661, 502
530, 271
766, 788
569, 568
614, 448
612, 555
541, 590
705, 574
365, 727
678, 692
605, 611
417, 625
664, 482
650, 539
677, 614
722, 665
642, 467
722, 468
604, 457
721, 643
662, 466
728, 548
697, 684
752, 722
542, 703
246, 817
546, 662
511, 716
656, 647
637, 493
518, 484
400, 639
731, 635
758, 684
303, 800
668, 529
515, 525
673, 647
592, 428
699, 544
794, 774
527, 632
469, 673
504, 785
771, 717
740, 721
729, 680
463, 955
631, 574
660, 577
590, 474
608, 440
725, 455
726, 633
537, 595
560, 436
758, 547
813, 257
663, 400
593, 644
643, 303
929, 515
524, 756
486, 409
500, 680
663, 504
722, 635
357, 394
658, 651
585, 477
549, 383
589, 581
719, 688
656, 596
651, 421
664, 436
798, 795
585, 549
584, 425
625, 521
401, 659
255, 617
588, 417
605, 551
586, 464
733, 711
748, 522
374, 321
686, 517
651, 379
642, 513
544, 459
676, 488
581, 916
644, 335
722, 708
507, 716
501, 379
680, 658
771, 816
483, 262
700, 608
574, 451
279, 723
621, 563
602, 551
645, 618
388, 604
621, 428
380, 1002
752, 412
557, 582
716, 306
570, 537
708, 721
574, 400
634, 350
644, 715
590, 437
737, 385
615, 811
668, 594
745, 614
689, 148
569, 472
546, 466
489, 719
544, 397
518, 372
531, 430
510, 632
695, 510
757, 684
545, 727
785, 479
698, 456
291, 921
434, 495
573, 559
547, 520
711, 577
720, 692
548, 374
624, 469
378, 977
625, 491
633, 548
623, 673
551, 416
669, 606
285, 976
590, 508
732, 517
763, 625
706, 717
658, 829
595, 421
667, 480
696, 306
448, 843
666, 496
661, 521
599, 680
690, 615
692, 491
340, 494
628, 611
793, 726
644, 529
574, 576
558, 579
796, 804
720, 760
505, 387
708, 336
703, 297
739, 551
556, 648
515, 688
464, 562
480, 546
760, 696
735, 568
623, 704
542, 620
664, 497
548, 633
648, 482
503, 503
654, 257
578, 626
537, 484
654, 545
602, 427
751, 593
723, 415
529, 499
687, 624
506, 488
636, 470
549, 627
609, 491
675, 561
706, 677
677, 534
618, 552
656, 608
722, 440
607, 602
618, 326
647, 634
427, 875
662, 583
565, 684
495, 620
682, 654
398, 614
701, 658
354, 744
544, 722
640, 448
470, 775
431, 248
732, 573
719, 594
586, 916
536, 520
523, 577
736, 478
731, 622
744, 666
770, 788
785, 782
538, 688
439, 697
539, 524
696, 535
601, 362
583, 645
436, 596
607, 633
669, 434
456, 675
560, 539
484, 416
729, 620
594, 436
625, 619
674, 656
476, 706
696, 633
289, 561
630, 483
540, 681
357, 600
487, 458
671, 327
669, 387
706, 703
673, 524
736, 759
613, 434
779, 775
722, 711
629, 392
447, 681
734, 704
653, 739
681, 692
702, 405
722, 403
687, 591
660, 684
531, 576
700, 715
675, 660
544, 397
321, 695
730, 643
397, 726
439, 676
516, 425
782, 716
731, 618
609, 706
668, 529
694, 619
698, 589
631, 520
482, 704
524, 650
736, 662
639, 527
720, 950
367, 758
663, 475
655, 502
404, 528
591, 593
476, 727
667, 580
643, 403
712, 373
683, 643
621, 454
592, 517
768, 715
597, 527
529, 677
569, 412
732, 766
610, 495
601, 584
577, 290
533, 844
433, 597
607, 553
564, 539
675, 525
637, 554
772, 713
587, 446
258, 601
664, 544
414, 892
591, 454
580, 579
507, 650
386, 969
678, 677
682, 640
708, 465
530, 419
777, 706
692, 601
200, 200
566, 499
636, 544
546, 450
601, 692
645, 610
565, 497
707, 632
563, 384
746, 566
693, 328
632, 659
589, 541
697, 412
548, 383
292, 667
790, 742
638, 630
653, 501
634, 357
744, 686
501, 693
696, 561
507, 400
623, 428
700, 576
757, 687
615, 490
590, 569
469, 436
617, 704
671, 307
691, 601
807, 704
658, 390
623, 547
676, 585
511, 642
707, 563
730, 647
632, 419
200, 200
675, 430
523, 354
682, 667
631, 439
632, 427
636, 583
761, 773
506, 699
619, 497
367, 977
736, 557
649, 610
582, 485
516, 766
736, 625
588, 551
408, 749
664, 591
456, 614
685, 520
715, 553
200, 200
509, 694
467, 698
546, 505
457, 1008
726, 604
699, 629
568, 689
592, 604
626, 490
889, 835
579, 463
777, 717
745, 592
513, 677
381, 487
612, 480
477, 567
723, 594
260, 906
555, 185
683, 504
508, 627
662, 432
575, 555
670, 419
619, 551
527, 625
592, 517
257, 904
738, 694
664, 536
535, 618
532, 513
697, 552
579, 484
663, 316
673, 600
639, 384
300, 200
664, 682
530, 407
711, 642
404, 578
548, 735
736, 569
748, 461
603, 494
470, 623
613, 591
474, 704
246, 971
590, 438
727, 628
547, 508
617, 546
714, 548
445, 732
580, 711
384, 635
370, 446
689, 388
538, 534
678, 476
679, 385
711, 353
596, 316
604, 653
513, 421
668, 529
685, 442
543, 578
685, 593
698, 638
735, 692
743, 684
695, 622
631, 532
589, 648
653, 399
526, 680
738, 643
748, 646
513, 718
674, 581
692, 690
524, 657
546, 777
733, 625
790, 263
595, 531
647, 553
655, 581
700, 374
671, 508
687, 608
439, 581
573, 299
482, 619
663, 361
569, 713
613, 402
699, 566
462, 574
551, 698
683, 542
791, 796
200, 200
645, 576
465, 684
283, 148
665, 593
631, 474
569, 456
706, 623
654, 616
495, 695
672, 416
777, 735
482, 608
558, 457
625, 610
568, 450
506, 508
419, 378
468, 563
683, 572
760, 625
623, 515
551, 570
768, 729
512, 701
601, 644
704, 385
711, 573
606, 649
736, 649
658, 426
597, 547
561, 649
120, 718
529, 533
686, 321
497, 335
560, 488
637, 617
690, 584
591, 646
621, 589
749, 633
613, 324
631, 530
509, 669
751, 694
643, 445
601, 473
709, 670
749, 609
542, 537
656, 511
712, 556
574, 409
550, 399
640, 759
533, 752
589, 490
400, 200
695, 479
630, 418
690, 274
635, 375
595, 515
678, 557
834, 854
223, 495
606, 551
820, 350
624, 528
714, 763
359, 516
654, 430
713, 425
564, 510
640, 556
316, 856
458, 630
617, 547
550, 588
578, 603
608, 552
643, 513
447, 237
684, 550
530, 711
521, 717
562, 370
680, 688
474, 656
699, 329
516, 699
691, 692
718, 507
676, 267
506, 329
741, 657
677, 460
754, 644
496, 395
515, 438
577, 469
588, 547
590, 476
714, 599
596, 431
612, 476
499, 498
569, 438
757, 649
636, 345
738, 666
622, 557
660, 532
741, 641
523, 499
632, 530
611, 451
673, 611
730, 361
880, 827
631, 528
817, 771
687, 150
584, 504
487, 563
733, 382
596, 504
608, 508
483, 626
600, 555
673, 541
584, 580
656, 299
708, 625
542, 645
575, 401
753, 682
568, 405
706, 663
719, 672
616, 447
607, 574
480, 622
695, 479
675, 587
729, 710
698, 567
731, 684
735, 503
723, 575
577, 451
521, 638
712, 576
551, 665
382, 421
525, 735
418, 563
527, 516
718, 660
442, 692
511, 466
446, 594
492, 700
709, 625
533, 695
412, 777
290, 921
709, 665
729, 669
448, 493
563, 562
745, 668
538, 765
741, 713
581, 514
267, 983
544, 499
672, 579
632, 557
403, 563
898, 741
706, 567
578, 430
618, 490
576, 694
683, 467
731, 664
637, 561
824, 680
478, 732
590, 495
410, 467
566, 707
792, 622
560, 474
411, 381
372, 1004
643, 636
552, 431
570, 489
417, 644
406, 480
358, 646
584, 490
666, 619
749, 647
676, 380
520, 774
574, 524
671, 489
667, 700
659, 642
655, 831
705, 666
675, 569
668, 539
551, 564
555, 427
731, 609
506, 628
656, 567
570, 572
740, 620
549, 434
769, 558
765, 752
500, 200
685, 531
549, 402
765, 715
569, 546
785, 642
548, 814
700, 640
558, 463
679, 628
517, 713
602, 514
838, 769
320, 502
349, 899
428, 499
765, 723
683, 491
540, 585
762, 641
711, 586
739, 683
779, 730
494, 647
567, 420
675, 603
583, 522
633, 502
622, 562
656, 376
431, 642
727, 644
729, 733
609, 462
657, 631
628, 984
551, 663
624, 315
707, 647
623, 560
547, 406
596, 542
562, 421
703, 507
636, 570
619, 558
723, 597
570, 504
765, 738
538, 805
721, 595
512, 683
608, 498
599, 718
538, 464
795, 699
803, 795
691, 614
644, 582
493, 523
731, 680
381, 665
765, 619
734, 655
544, 506
402, 665
579, 573
632, 661
707, 542
600, 511
733, 645
633, 559
582, 600
337, 515
277, 901
717, 679
750, 671
695, 580
581, 468
544, 428
499, 474
458, 454
722, 637
523, 406
527, 780
574, 313
625, 457
618, 549
722, 641
717, 490
667, 580
597, 488
630, 422
634, 622
544, 486
836, 856
616, 387
773, 719
903, 743
646, 603
470, 486
696, 808
609, 505
527, 490
579, 485
751, 613
200, 200
461, 217
723, 717
624, 557
648, 381
787, 538
537, 667
716, 595
739, 678
694, 555
731, 735
629, 482
200, 200
474, 327
765, 717
707, 522
200, 200
431, 736
635, 550
